employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
10004,Operations,region_19,Master's & above,m,other,2,50,3,15,0,0,56
55743,Analytics,region_17,Bachelor's,m,other,1,32,2,5,0,0,83
61318,Finance,region_16,Master's & above,m,other,1,35,3,3,0,0,56
32605,Procurement,region_2,Bachelor's,m,other,2,40,5,2,1,0,71
42783,Sales & Marketing,region_2,,m,other,1,44,4,13,0,0,48
77611,Operations,region_27,Bachelor's,f,other,2,27,,1,0,0,59
53733,Analytics,region_22,Bachelor's,m,other,1,27,2,3,0,0,81
58753,Operations,region_2,Master's & above,m,sourcing,1,52,3,17,0,0,58
33620,Analytics,region_25,Bachelor's,m,other,3,32,3,5,0,0,88
68041,Analytics,region_28,Bachelor's,m,other,1,34,4,6,1,0,81
59579,Sales & Marketing,region_28,Bachelor's,f,other,2,29,1,6,0,0,48
45123,Operations,region_14,Bachelor's,f,other,1,34,5,10,1,0,53
25150,Operations,region_15,Bachelor's,m,other,1,44,4,11,0,0,57
70204,Technology,region_22,Master's & above,m,sourcing,1,46,3,16,0,0,72
100,Sales & Marketing,region_28,Master's & above,m,sourcing,2,34,1,6,0,0,50
58604,Procurement,region_13,Bachelor's,m,other,1,28,3,2,0,0,66
10863,Procurement,region_7,Master's & above,f,other,1,48,5,4,0,0,69
67574,HR,region_31,Bachelor's,m,sourcing,1,27,5,4,0,0,47
62942,Technology,region_7,Bachelor's,f,sourcing,1,28,5,3,1,0,81
26502,Procurement,region_2,Bachelor's,m,sourcing,2,29,,1,1,0,72
16562,Technology,region_10,Bachelor's,m,other,2,34,4,7,0,0,81
55378,Technology,region_2,Bachelor's,m,referred,1,32,4,5,0,0,84
47519,Analytics,region_22,Bachelor's,f,other,1,30,1,4,0,0,83
60509,Sales & Marketing,region_22,Master's & above,m,other,1,39,2,11,0,0,52
16155,Legal,region_32,Bachelor's,m,other,1,28,4,1,0,0,58
17785,Finance,region_22,Bachelor's,m,other,2,26,4,2,1,0,55
9386,Procurement,region_11,Bachelor's,f,sourcing,1,30,2,8,0,0,67
55609,Finance,region_28,Bachelor's,f,sourcing,1,30,5,7,1,0,60
39472,HR,region_13,Bachelor's,f,other,1,33,5,9,0,0,43
23345,Sales & Marketing,region_24,Bachelor's,m,sourcing,2,26,2,2,0,0,48
22339,Operations,region_4,Master's & above,m,other,1,41,5,3,1,0,61
51378,Legal,region_13,Master's & above,m,sourcing,1,38,1,9,0,0,59
50459,Procurement,region_31,Bachelor's,m,other,2,27,5,2,0,0,71
8669,Technology,region_2,Below Secondary,f,other,1,22,,1,1,0,84
49028,Procurement,region_2,Bachelor's,f,other,1,39,3,4,0,0,69
2155,Sales & Marketing,region_25,Bachelor's,m,other,1,27,,1,1,0,50
59502,Sales & Marketing,region_22,Bachelor's,m,other,3,24,4,2,0,0,51
62488,Legal,region_2,Master's & above,m,sourcing,1,39,4,10,0,0,58
7533,Sales & Marketing,region_24,Bachelor's,m,sourcing,1,28,,1,0,0,50
26773,Technology,region_7,Bachelor's,f,other,1,28,2,5,0,0,75
56177,Operations,region_12,Master's & above,f,sourcing,1,40,3,5,0,0,61
42273,Operations,region_13,Master's & above,m,other,1,38,4,15,0,0,63
59043,Technology,region_33,Bachelor's,m,other,1,32,1,3,0,0,85
32460,Procurement,region_15,Bachelor's,f,sourcing,2,38,1,10,0,0,75
11005,Finance,region_2,Below Secondary,m,sourcing,1,23,,1,1,0,59
54251,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,30,2,7,0,0,51
3315,Technology,region_34,Bachelor's,m,sourcing,2,29,5,6,1,0,76
42862,Operations,region_2,Master's & above,m,other,1,41,2,6,0,0,57
72479,Operations,region_33,Bachelor's,m,other,1,33,3,5,1,1,60
5734,R&D,region_7,Master's & above,m,sourcing,1,36,5,7,0,0,82
66857,HR,region_7,Master's & above,f,sourcing,1,35,5,3,0,0,48
44268,Analytics,region_22,Bachelor's,m,referred,1,27,,1,1,1,94
3736,Analytics,region_15,Bachelor's,f,other,1,26,3,2,0,0,86
48538,Technology,region_2,Master's & above,m,sourcing,1,54,1,7,0,0,77
19543,Sales & Marketing,region_2,Master's & above,f,other,2,47,3,11,0,0,44
32444,Analytics,region_7,Bachelor's,m,sourcing,1,32,5,10,1,0,84
70702,Sales & Marketing,region_19,Bachelor's,m,other,1,33,2,4,0,0,44
44988,Analytics,region_13,Master's & above,m,sourcing,1,33,4,7,0,0,84
68204,Sales & Marketing,region_26,Bachelor's,m,other,1,53,5,3,0,0,48
50006,Operations,region_15,Bachelor's,m,other,1,60,5,13,0,0,62
18987,Sales & Marketing,region_2,Bachelor's,m,other,1,53,5,3,1,0,50
11907,Analytics,region_25,,m,other,1,25,3,2,0,0,85
12590,Analytics,region_15,Master's & above,m,other,1,39,3,12,0,0,81
58816,Sales & Marketing,region_31,Bachelor's,m,other,1,32,4,7,0,0,47
38582,Procurement,region_16,Master's & above,f,other,1,36,1,4,1,0,68
56514,Finance,region_22,Bachelor's,m,other,1,25,,1,1,0,56
59664,Procurement,region_13,Master's & above,f,other,1,34,1,5,0,0,68
43207,Sales & Marketing,region_7,,m,other,1,26,2,2,0,0,55
77043,Operations,region_19,Bachelor's,m,other,1,40,5,9,1,0,60
42409,Finance,region_2,Bachelor's,m,other,1,52,5,7,0,0,57
46213,Sales & Marketing,region_28,Bachelor's,m,other,1,28,5,6,1,0,49
77337,HR,region_6,Bachelor's,m,other,1,29,1,3,0,0,51
52589,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,35,5,5,0,0,50
13156,Operations,region_23,Bachelor's,f,sourcing,1,42,5,5,1,0,55
39763,Sales & Marketing,region_2,Master's & above,m,sourcing,1,46,2,17,0,0,50
63221,Sales & Marketing,region_2,Master's & above,m,other,1,59,3,13,0,0,48
18631,Operations,region_26,,m,other,1,29,5,5,1,0,59
35095,Analytics,region_22,Bachelor's,m,other,1,32,4,4,1,0,85
69932,Procurement,region_24,Master's & above,m,other,1,32,3,5,0,0,72
2146,Procurement,region_2,Bachelor's,m,other,2,38,5,3,1,0,67
34053,Sales & Marketing,region_1,Master's & above,m,other,1,34,1,7,0,0,52
28666,Operations,region_7,Bachelor's,m,sourcing,1,44,3,16,0,0,59
29260,Finance,region_13,Bachelor's,f,other,1,31,3,8,0,0,59
68429,Procurement,region_30,Bachelor's,m,other,1,33,4,6,0,0,67
61867,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,34,1,5,0,0,53
19041,Procurement,region_17,Bachelor's,m,other,1,51,3,2,0,0,68
42232,Procurement,region_4,Master's & above,f,sourcing,1,45,4,16,1,0,70
50107,Sales & Marketing,region_2,,f,other,1,31,5,4,1,0,50
22598,Procurement,region_22,Master's & above,m,other,1,31,3,7,0,0,66
41703,Finance,region_22,Bachelor's,m,other,3,31,4,4,1,0,59
14014,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,20,,1,1,0,48
25527,R&D,region_22,Master's & above,m,sourcing,2,29,,1,1,0,83
27484,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,28,4,3,0,0,48
1255,Procurement,region_17,Master's & above,f,sourcing,1,56,4,15,0,0,74
31258,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,45,1,5,0,0,52
67514,Operations,region_6,Bachelor's,m,other,1,31,1,4,0,0,58
849,Technology,region_2,Bachelor's,f,sourcing,3,30,3,6,0,0,81
20183,Sales & Marketing,region_20,Bachelor's,m,other,1,26,,1,0,0,49
29164,Operations,region_22,Master's & above,m,sourcing,1,45,2,4,0,0,63
75389,Operations,region_26,Bachelor's,m,sourcing,2,28,,1,1,0,62
66230,Sales & Marketing,region_31,Bachelor's,f,other,1,39,5,6,0,0,54
81,Operations,region_4,Master's & above,m,sourcing,1,32,5,6,0,0,58
47608,Procurement,region_10,Master's & above,m,sourcing,1,34,5,2,1,0,72
27193,Procurement,region_14,Bachelor's,f,other,1,30,5,6,0,0,85
46791,Procurement,region_17,Bachelor's,m,sourcing,1,53,3,13,0,0,70
48029,Operations,region_2,,f,other,1,30,3,2,0,0,59
40368,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,37,5,5,1,0,51
73943,Procurement,region_2,Bachelor's,m,other,2,34,3,4,0,0,70
5833,Analytics,region_22,Bachelor's,m,other,2,30,,1,1,1,96
58824,Technology,region_2,Bachelor's,m,other,1,59,5,18,1,0,75
61254,Procurement,region_33,Bachelor's,m,other,1,38,3,7,0,0,72
38279,HR,region_2,Master's & above,m,other,1,57,3,16,0,0,44
18117,HR,region_15,Bachelor's,m,sourcing,1,27,3,2,0,0,54
61916,Sales & Marketing,region_23,Bachelor's,m,other,1,26,3,4,0,0,47
16937,Operations,region_22,Bachelor's,f,sourcing,2,29,,1,0,0,62
33328,HR,region_22,Bachelor's,m,other,2,28,3,5,0,0,52
54295,Procurement,region_6,Bachelor's,m,sourcing,1,28,1,5,0,0,70
53597,HR,region_22,Bachelor's,m,other,1,32,5,7,1,0,46
32664,Operations,region_23,Master's & above,m,sourcing,3,37,5,9,1,0,61
28958,R&D,region_16,Bachelor's,m,other,1,32,3,4,0,0,85
3314,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,26,3,2,0,0,50
28688,Legal,region_22,Bachelor's,m,other,1,30,3,4,0,0,68
32134,Sales & Marketing,region_2,Master's & above,m,other,1,34,5,2,1,0,48
13704,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,34,3,3,0,0,67
8744,Analytics,region_26,Bachelor's,m,other,1,32,5,4,1,0,79
71620,Procurement,region_2,Bachelor's,m,sourcing,1,25,4,2,1,0,62
14751,Operations,region_2,Bachelor's,f,other,1,35,5,8,1,0,57
33585,Procurement,region_2,Bachelor's,f,other,1,34,5,5,1,0,75
67356,Sales & Marketing,region_27,Bachelor's,m,other,1,30,3,2,1,0,48
68939,Technology,region_26,Bachelor's,m,sourcing,2,26,2,2,0,0,82
8299,Sales & Marketing,region_6,Bachelor's,f,other,1,29,,1,1,0,49
57408,Analytics,region_22,Bachelor's,m,other,1,36,1,10,0,0,85
62179,Operations,region_7,Master's & above,m,sourcing,1,31,4,3,0,0,60
11904,Sales & Marketing,region_2,Master's & above,f,other,2,55,1,14,0,0,53
61077,Technology,region_13,Bachelor's,m,other,1,33,4,2,1,0,79
51560,Sales & Marketing,region_14,Bachelor's,f,other,1,33,5,6,1,0,44
50691,Technology,region_27,Bachelor's,f,other,1,38,1,11,0,0,82
70265,Technology,region_17,Master's & above,f,other,2,37,5,7,1,0,78
43832,Sales & Marketing,region_27,Bachelor's,m,other,1,33,3,2,0,0,46
24351,Analytics,region_2,Master's & above,m,other,1,50,5,19,0,0,88
31109,Operations,region_2,Bachelor's,f,other,1,29,,1,0,0,62
7179,Operations,region_2,Bachelor's,m,other,2,45,4,14,0,0,63
57027,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,29,5,3,0,0,49
35513,Analytics,region_26,Bachelor's,m,other,2,33,3,5,0,0,87
20158,Technology,region_2,Bachelor's,m,other,1,34,3,8,0,0,80
51193,Technology,region_2,Bachelor's,f,referred,1,51,4,21,0,0,79
7054,Technology,region_7,Master's & above,m,other,1,36,5,3,1,0,85
26078,Operations,region_27,Bachelor's,f,other,1,31,4,4,0,0,57
59904,Sales & Marketing,region_30,Bachelor's,m,other,2,30,3,6,0,0,50
32649,Finance,region_2,Master's & above,m,other,1,33,5,5,1,0,59
56126,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,48,1,17,0,0,44
29605,Operations,region_7,Bachelor's,m,sourcing,1,31,5,7,0,0,58
31813,Technology,region_2,Bachelor's,m,sourcing,1,42,3,9,0,0,79
9916,Technology,region_23,Master's & above,f,other,1,33,4,2,1,0,82
65615,Analytics,region_11,Bachelor's,m,other,2,34,4,2,0,0,81
47136,Operations,region_32,Bachelor's,m,sourcing,1,28,4,5,1,0,59
76532,Sales & Marketing,region_27,Bachelor's,f,sourcing,1,30,3,7,0,0,49
75325,Sales & Marketing,region_1,Bachelor's,m,other,1,29,5,5,0,0,54
58722,Operations,region_27,Master's & above,m,other,1,45,4,3,0,0,57
62381,HR,region_15,Bachelor's,f,other,1,27,3,3,1,0,49
11713,Analytics,region_29,Bachelor's,m,referred,1,27,3,6,0,0,81
31343,Operations,region_12,Bachelor's,f,other,1,31,3,6,1,0,55
4269,Sales & Marketing,region_4,Bachelor's,f,other,1,29,3,3,1,0,49
12181,Analytics,region_15,,m,other,1,35,5,4,0,0,85
67995,Analytics,region_25,Master's & above,m,other,1,33,3,5,1,0,80
76577,Operations,region_8,Master's & above,f,sourcing,1,37,5,7,1,0,61
27442,Technology,region_5,Bachelor's,f,sourcing,1,27,3,3,0,0,82
45958,Procurement,region_12,Bachelor's,m,other,2,31,3,4,0,0,67
64904,Analytics,region_7,Bachelor's,m,sourcing,1,41,3,3,1,0,88
49758,Operations,region_7,Bachelor's,f,other,2,37,5,5,0,0,63
25216,HR,region_30,Bachelor's,m,sourcing,1,26,2,3,0,0,52
58789,Finance,region_11,Bachelor's,f,other,1,28,3,4,0,0,63
6400,Sales & Marketing,region_22,Master's & above,m,other,1,44,3,11,0,0,49
66738,Operations,region_2,,m,other,1,29,4,5,1,0,58
31468,R&D,region_4,Master's & above,m,sourcing,1,35,5,6,1,0,86
18029,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,39,5,15,0,0,51
33785,Sales & Marketing,region_14,Bachelor's,f,other,2,33,2,5,0,0,50
750,Sales & Marketing,region_7,Bachelor's,m,sourcing,3,50,3,7,0,0,51
60486,Operations,region_2,Bachelor's,m,other,1,38,2,10,0,0,59
37718,Technology,region_23,Bachelor's,m,sourcing,1,30,1,4,1,0,78
77873,Procurement,region_2,Master's & above,m,sourcing,1,55,3,13,0,0,70
74655,Operations,region_16,Bachelor's,f,other,1,42,4,11,1,0,60
40651,Sales & Marketing,region_27,Bachelor's,m,sourcing,2,37,3,4,0,0,48
17982,Operations,region_13,Master's & above,f,other,1,42,4,3,0,0,57
69478,Sales & Marketing,region_2,Master's & above,m,other,1,35,3,4,1,0,50
19248,Operations,region_2,Bachelor's,m,sourcing,2,25,5,2,0,0,57
5281,Sales & Marketing,region_7,Master's & above,m,other,1,34,4,6,0,0,53
17189,Technology,region_19,Bachelor's,f,other,1,36,3,2,1,0,76
33132,Sales & Marketing,region_22,Master's & above,m,sourcing,1,47,5,15,0,0,54
1466,Sales & Marketing,region_23,Master's & above,m,other,1,50,3,18,0,0,47
29674,Technology,region_33,Bachelor's,m,sourcing,2,29,3,5,0,0,82
52289,Technology,region_2,Bachelor's,f,other,2,59,3,2,1,1,82
22504,Operations,region_2,Bachelor's,f,other,1,30,1,4,0,0,59
7796,Operations,region_2,Bachelor's,f,other,1,58,3,16,0,0,59
73410,Operations,region_13,Bachelor's,m,other,1,46,3,17,0,0,58
27268,Analytics,region_31,Bachelor's,f,other,2,34,5,8,0,0,85
74099,Technology,region_2,Master's & above,m,sourcing,1,58,5,16,1,0,85
19939,Technology,region_21,Bachelor's,m,other,1,37,3,11,0,0,78
13604,Procurement,region_2,Bachelor's,m,other,1,33,5,8,0,0,69
59393,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,38,3,3,1,0,47
53515,Sales & Marketing,region_7,Bachelor's,f,other,1,30,2,7,0,0,54
48080,Technology,region_23,Bachelor's,m,sourcing,1,29,3,4,0,0,81
46164,Analytics,region_22,Bachelor's,m,sourcing,2,29,3,5,1,0,86
3722,Procurement,region_7,Bachelor's,m,sourcing,1,38,5,10,1,0,71
23025,Sales & Marketing,region_4,Master's & above,m,sourcing,1,55,4,26,0,0,50
50104,Operations,region_13,Bachelor's,f,sourcing,1,36,3,4,1,0,61
77427,Analytics,region_25,Master's & above,m,sourcing,1,34,5,8,0,0,90
17499,Analytics,region_2,Bachelor's,m,other,1,57,4,3,1,0,87
40897,Technology,region_4,Master's & above,m,sourcing,3,34,3,3,0,0,80
1863,Sales & Marketing,region_24,Bachelor's,f,other,1,29,3,7,0,0,49
20707,Sales & Marketing,region_28,Bachelor's,m,other,1,29,1,4,0,0,55
6399,Analytics,region_27,Bachelor's,m,other,2,36,4,3,1,0,86
46565,Technology,region_11,Bachelor's,m,other,1,32,1,9,0,0,82
36672,Operations,region_2,Master's & above,m,sourcing,2,52,3,16,0,0,59
12354,HR,region_25,Master's & above,f,other,1,32,5,4,1,0,53
66779,Analytics,region_7,Master's & above,m,other,2,48,5,6,1,0,85
37885,Technology,region_7,Bachelor's,m,other,1,33,4,5,0,0,77
77817,Operations,region_22,Master's & above,f,sourcing,1,42,1,3,0,0,59
72962,Technology,region_3,Bachelor's,m,other,1,28,5,1,1,0,82
56560,HR,region_20,Bachelor's,m,other,1,31,3,6,1,0,48
62226,HR,region_2,Bachelor's,m,other,1,27,3,3,0,0,48
37343,Technology,region_16,Bachelor's,f,sourcing,1,29,3,2,0,0,75
15324,Operations,region_13,Bachelor's,f,other,1,43,5,3,1,0,58
63278,Procurement,region_13,Bachelor's,m,other,1,40,3,9,0,0,70
67544,Analytics,region_25,Bachelor's,m,other,1,31,4,3,1,0,84
30757,Technology,region_22,Bachelor's,m,sourcing,1,26,3,3,1,0,95
29153,Operations,region_8,Master's & above,m,sourcing,1,40,4,3,0,0,57
34248,HR,region_10,Master's & above,m,other,1,30,3,6,0,0,49
66376,Procurement,region_30,Bachelor's,m,sourcing,2,29,3,5,0,0,68
38856,Sales & Marketing,region_19,Bachelor's,m,other,1,28,1,6,0,0,53
65343,Sales & Marketing,region_25,,m,sourcing,3,25,4,3,1,0,49
42532,Sales & Marketing,region_15,Bachelor's,m,other,1,51,1,22,0,0,50
26505,Operations,region_19,Bachelor's,m,other,1,28,4,4,0,0,61
58359,Procurement,region_2,Bachelor's,f,other,1,34,2,7,0,0,74
4360,Technology,region_30,Master's & above,m,other,1,37,3,7,0,0,85
45809,Sales & Marketing,region_2,Master's & above,f,other,3,35,3,3,0,0,46
33079,Technology,region_26,Bachelor's,m,other,1,52,3,18,0,0,76
35488,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,27,5,4,1,0,51
58016,HR,region_2,,m,sourcing,1,34,5,9,1,0,52
40556,Procurement,region_10,Bachelor's,m,sourcing,1,28,5,5,1,0,65
39616,HR,region_2,Bachelor's,f,other,1,31,3,6,0,0,46
26029,Procurement,region_2,Bachelor's,f,other,1,53,5,3,1,0,72
70826,Operations,region_22,Bachelor's,m,referred,1,31,1,5,1,0,60
39316,Operations,region_20,Master's & above,f,other,1,33,5,4,1,0,60
74174,Sales & Marketing,region_27,Bachelor's,m,other,1,24,2,2,1,0,51
25303,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,55,1,14,0,0,48
4763,Sales & Marketing,region_23,Master's & above,m,other,1,42,3,12,0,0,49
50679,Sales & Marketing,region_25,,m,other,1,32,5,6,1,0,45
63970,Sales & Marketing,region_14,Master's & above,m,other,1,44,3,7,1,0,47
34471,R&D,region_26,Master's & above,m,other,1,27,4,5,1,0,84
33153,Sales & Marketing,region_13,Bachelor's,f,other,1,38,3,3,1,0,47
11684,HR,region_27,Master's & above,m,sourcing,1,41,3,4,1,0,49
20298,Operations,region_11,Master's & above,m,sourcing,1,37,2,4,0,0,60
71815,Operations,region_14,Master's & above,f,other,1,43,5,6,1,0,56
473,Analytics,region_9,Bachelor's,m,sourcing,1,28,3,2,0,0,88
25504,Operations,region_7,Bachelor's,m,other,1,36,5,9,0,0,69
27360,R&D,region_8,Bachelor's,m,other,2,33,5,2,1,0,84
3186,Sales & Marketing,region_21,Master's & above,m,other,1,37,1,10,0,0,49
21229,Procurement,region_19,Bachelor's,m,other,1,32,5,2,1,0,68
36103,Technology,region_16,Bachelor's,f,sourcing,1,31,3,3,0,0,84
63733,Sales & Marketing,region_22,,m,other,1,29,5,3,0,0,53
15419,Finance,region_2,Bachelor's,f,other,1,30,1,5,0,0,55
69516,Operations,region_28,Bachelor's,m,other,3,30,1,2,0,0,59
30084,Analytics,region_28,Bachelor's,m,sourcing,1,30,1,5,1,0,86
22073,Operations,region_22,Bachelor's,m,sourcing,3,29,3,4,0,0,63
10750,Analytics,region_23,Bachelor's,m,other,1,33,3,3,0,0,81
61004,Operations,region_12,Bachelor's,f,other,1,29,3,4,0,0,60
64848,Operations,region_2,Bachelor's,m,sourcing,1,46,4,18,1,0,61
34621,Operations,region_7,Bachelor's,m,sourcing,1,34,3,2,0,0,61
31044,Finance,region_26,Bachelor's,f,sourcing,1,31,5,8,1,0,60
22512,Operations,region_13,Bachelor's,m,other,1,47,4,20,1,0,53
12860,Sales & Marketing,region_16,,m,other,1,25,5,2,0,0,49
14189,Sales & Marketing,region_15,Master's & above,m,sourcing,1,38,1,10,0,0,50
5757,Analytics,region_2,Bachelor's,f,sourcing,1,30,3,2,0,0,81
51287,Sales & Marketing,region_13,Master's & above,f,sourcing,1,31,3,8,0,0,48
53107,Sales & Marketing,region_25,Master's & above,m,sourcing,1,37,5,2,1,0,49
40180,Sales & Marketing,region_9,Bachelor's,m,other,2,30,1,5,0,0,53
32690,Operations,region_4,Bachelor's,f,other,1,36,5,2,0,0,69
16471,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,34,4,7,0,0,58
35059,Sales & Marketing,region_15,Bachelor's,f,sourcing,2,32,3,8,0,0,46
32792,Operations,region_5,Bachelor's,f,other,1,32,3,3,1,0,56
3980,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,3,3,1,0,48
7986,Sales & Marketing,region_16,Master's & above,m,other,1,36,1,4,0,0,49
24688,Sales & Marketing,region_2,Bachelor's,f,other,1,35,1,8,0,0,45
54041,Operations,region_22,Bachelor's,m,sourcing,1,28,5,3,0,0,59
8416,Finance,region_15,Bachelor's,m,other,1,30,5,4,1,0,55
61795,Technology,region_15,Bachelor's,m,sourcing,1,30,3,3,1,0,79
69826,Sales & Marketing,region_2,Bachelor's,f,other,1,53,3,2,0,0,52
6021,Operations,region_2,Bachelor's,m,other,1,36,3,4,1,0,67
34354,Sales & Marketing,region_27,Master's & above,m,other,1,41,1,5,0,0,56
57772,Analytics,region_22,Bachelor's,m,other,2,28,2,5,1,0,83
74008,Procurement,region_30,Bachelor's,m,other,1,31,5,3,1,1,64
76788,Sales & Marketing,region_26,Bachelor's,m,other,1,31,3,6,0,0,52
49346,Procurement,region_2,Bachelor's,f,sourcing,1,59,3,15,0,0,67
59333,Sales & Marketing,region_15,Bachelor's,m,other,1,33,4,7,0,0,52
32940,Procurement,region_2,Master's & above,m,other,1,40,2,11,0,0,67
17022,Sales & Marketing,region_19,Bachelor's,m,other,1,31,1,4,0,0,49
54547,Analytics,region_4,Bachelor's,m,other,1,32,5,8,0,0,85
14193,Operations,region_31,Bachelor's,f,other,1,33,3,7,1,0,62
58732,Operations,region_2,Bachelor's,f,sourcing,1,44,4,7,1,0,61
62321,Operations,region_27,Master's & above,f,other,2,35,3,3,0,0,52
28541,Technology,region_13,Master's & above,m,sourcing,2,33,1,4,0,0,79
28538,Technology,region_16,Master's & above,f,other,1,38,2,4,0,0,79
44224,Sales & Marketing,region_9,Bachelor's,m,other,2,28,3,2,0,0,49
220,Procurement,region_26,Master's & above,m,other,1,52,5,9,1,0,68
3913,Operations,region_27,Bachelor's,m,other,1,36,5,7,1,0,57
48198,Sales & Marketing,region_22,Master's & above,m,sourcing,1,36,5,9,0,0,49
25816,Sales & Marketing,region_2,Bachelor's,m,other,2,30,1,4,0,0,49
52579,Technology,region_13,Bachelor's,m,other,1,31,4,7,1,0,81
29838,Procurement,region_17,Bachelor's,m,other,1,34,5,8,1,0,66
38502,Operations,region_2,Bachelor's,f,other,1,40,3,8,0,0,61
37283,Analytics,region_22,Bachelor's,m,referred,2,31,3,7,1,0,86
32816,HR,region_28,Master's & above,f,other,1,32,3,3,0,0,47
21264,Operations,region_2,Master's & above,m,sourcing,1,40,3,14,0,0,61
10052,HR,region_2,Bachelor's,m,sourcing,2,29,,1,1,0,49
8258,Analytics,region_13,Bachelor's,m,sourcing,1,37,3,6,1,0,84
