employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
9805,Sales & Marketing,region_25,Master's & above,m,other,1,35,5.0,6,0,0,52,0
10240,Sales & Marketing,region_2,,m,sourcing,1,28,,1,0,0,47,0
47878,Technology,region_2,Master's & above,m,other,1,37,5.0,4,1,0,78,0
4896,Sales & Marketing,region_13,Bachelor's,m,other,1,45,3.0,3,0,0,50,0
16188,Operations,region_22,Bachelor's,m,other,2,43,3.0,14,0,0,56,0
52925,Sales & Marketing,region_26,Master's & above,m,other,1,35,4.0,7,1,0,44,0
29348,Analytics,region_20,Bachelor's,m,sourcing,2,27,5.0,7,1,0,83,0
50145,Sales & Marketing,region_13,Bachelor's,m,other,1,38,4.0,9,0,0,50,0
25422,Operations,region_10,Bachelor's,m,other,1,35,3.0,7,0,0,63,0
41932,Procurement,region_2,Bachelor's,m,other,3,30,3.0,3,0,0,65,0
62266,Finance,region_2,Bachelor's,f,other,1,35,4.0,8,0,0,60,0
76361,Sales & Marketing,region_2,Master's & above,f,other,1,45,1.0,7,1,0,49,0
45326,Sales & Marketing,region_15,,m,sourcing,1,37,5.0,8,1,0,47,0
55041,Sales & Marketing,region_13,Bachelor's,m,other,1,37,1.0,4,0,0,88,1
59512,HR,region_22,Bachelor's,m,sourcing,1,30,1.0,2,0,0,53,0
30239,Procurement,region_26,Bachelor's,m,sourcing,1,38,3.0,3,1,0,72,0
55577,Operations,region_22,Bachelor's,m,other,3,31,5.0,2,1,0,63,1
69541,Sales & Marketing,region_2,Bachelor's,f,other,2,47,5.0,7,1,0,50,0
55949,Sales & Marketing,region_23,Master's & above,m,sourcing,1,39,3.0,13,0,0,52,0
17767,Procurement,region_2,Bachelor's,f,sourcing,1,27,3.0,4,0,0,71,0
21865,Sales & Marketing,region_2,Master's & above,f,sourcing,1,38,2.0,8,0,0,51,0
51387,Technology,region_14,Bachelor's,f,sourcing,1,32,3.0,2,0,0,83,0
74193,Technology,region_5,Bachelor's,m,sourcing,1,30,4.0,2,0,0,82,0
10584,Operations,region_4,Master's & above,f,sourcing,1,42,4.0,15,0,0,59,0
68763,Technology,region_2,Below Secondary,m,referred,1,23,4.0,2,0,0,82,0
35663,Finance,region_14,Bachelor's,m,other,1,32,5.0,2,1,0,58,0
67842,Procurement,region_2,Master's & above,m,other,1,59,4.0,15,0,0,76,0
29743,Operations,region_7,Bachelor's,f,sourcing,1,42,5.0,11,0,0,59,0
35522,Analytics,region_14,Bachelor's,m,sourcing,3,30,5.0,3,1,0,83,0
17788,Technology,region_2,Bachelor's,m,other,1,41,1.0,4,1,0,79,0
3576,Sales & Marketing,region_7,Master's & above,m,sourcing,1,37,3.0,10,0,0,52,0
31843,Procurement,region_28,Bachelor's,f,other,2,31,3.0,2,0,0,66,0
29352,Sales & Marketing,region_7,Bachelor's,m,other,2,30,3.0,7,0,0,54,0
65026,Procurement,region_34,Master's & above,m,other,1,43,5.0,7,1,0,66,0
25842,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,30,1.0,4,0,0,51,0
11792,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,26,2.0,3,0,0,48,0
49441,Sales & Marketing,region_22,Master's & above,f,other,1,40,3.0,3,0,0,49,0
44106,Procurement,region_16,Bachelor's,f,other,3,31,,1,0,0,65,0
38394,Operations,region_19,Master's & above,m,other,1,42,5.0,14,0,0,60,0
47126,Sales & Marketing,region_7,,m,other,1,30,3.0,2,0,0,50,0
32589,Sales & Marketing,region_2,,m,sourcing,1,30,5.0,4,0,0,49,0
64500,R&D,region_2,Bachelor's,m,sourcing,2,26,3.0,2,0,0,85,0
59685,Operations,region_15,Bachelor's,m,sourcing,1,40,4.0,13,1,0,57,0
62648,Technology,region_22,Master's & above,f,sourcing,1,31,3.0,7,0,0,80,0
33695,Legal,region_4,Bachelor's,m,other,1,29,5.0,3,0,0,59,0
28340,Procurement,region_17,Bachelor's,m,sourcing,1,38,3.0,4,1,0,69,0
12498,Sales & Marketing,region_13,Master's & above,m,other,1,39,5.0,10,1,0,51,0
13402,R&D,region_14,Bachelor's,m,sourcing,1,35,4.0,7,0,0,89,0
62807,Technology,region_22,Bachelor's,f,sourcing,1,29,1.0,6,0,0,82,0
39250,R&D,region_2,Master's & above,m,sourcing,2,31,3.0,3,0,0,83,0
15876,Technology,region_27,Bachelor's,m,sourcing,1,27,4.0,3,0,0,79,0
41778,Sales & Marketing,region_2,Master's & above,m,other,1,56,5.0,3,1,0,50,0
49471,Procurement,region_22,Bachelor's,f,sourcing,1,28,1.0,6,1,0,68,0
39352,Operations,region_22,Master's & above,m,other,1,40,4.0,3,0,0,60,0
10498,Sales & Marketing,region_7,Bachelor's,m,sourcing,4,28,1.0,5,0,0,45,0
58595,HR,region_13,Bachelor's,f,sourcing,1,31,2.0,6,0,0,49,0
34997,HR,region_7,Master's & above,m,other,1,48,5.0,10,0,0,47,0
19723,Sales & Marketing,region_23,Master's & above,m,sourcing,2,37,3.0,7,0,0,54,0
49102,Sales & Marketing,region_7,Bachelor's,m,other,2,32,5.0,7,1,0,48,0
69034,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,27,4.0,1,1,0,51,0
34495,R&D,region_11,Master's & above,m,other,2,30,3.0,4,0,0,84,0
50371,Procurement,region_23,Master's & above,m,other,1,36,3.0,4,1,0,69,1
65956,Legal,region_31,Bachelor's,m,other,1,30,1.0,5,0,0,60,0
71655,Analytics,region_8,Bachelor's,m,other,1,26,5.0,2,1,0,82,0
76298,Sales & Marketing,region_7,Bachelor's,m,other,1,27,3.0,4,0,0,51,0
28968,R&D,region_13,Master's & above,m,sourcing,4,37,3.0,7,0,0,86,0
8628,Operations,region_15,Bachelor's,m,sourcing,4,30,5.0,5,1,0,58,0
20032,Technology,region_7,Master's & above,m,sourcing,1,47,4.0,4,0,0,76,0
34856,Technology,region_2,Master's & above,m,other,2,35,3.0,3,1,0,77,1
77496,Technology,region_2,Bachelor's,f,other,1,31,2.0,5,0,0,82,0
66110,Procurement,region_26,Bachelor's,m,other,1,36,4.0,7,0,0,65,0
44575,Legal,region_7,Bachelor's,m,other,1,29,,1,0,0,65,1
29826,Procurement,region_2,Master's & above,m,other,1,35,1.0,4,0,0,69,0
25590,Sales & Marketing,region_30,Bachelor's,m,other,1,39,4.0,7,0,0,48,0
9733,Sales & Marketing,region_22,,m,other,1,20,3.0,2,0,0,52,0
52557,Analytics,region_32,Bachelor's,m,other,1,28,,1,0,0,88,0
49742,Technology,region_11,Master's & above,m,other,1,37,4.0,3,0,0,82,1
52466,Sales & Marketing,region_7,Bachelor's,m,other,1,23,,1,1,0,54,0
53872,Procurement,region_2,Master's & above,m,other,1,36,4.0,2,1,0,74,0
75942,Sales & Marketing,region_7,Master's & above,m,other,3,31,3.0,9,0,0,50,0
40334,Technology,region_20,Master's & above,m,sourcing,2,33,4.0,4,1,0,84,0
3673,Sales & Marketing,region_28,,m,other,1,33,5.0,6,0,0,52,0
63069,HR,region_7,Bachelor's,f,other,1,28,4.0,5,1,0,50,0
4837,Procurement,region_2,Bachelor's,f,sourcing,1,46,5.0,17,1,0,68,0
9926,Sales & Marketing,region_7,Bachelor's,m,other,1,53,3.0,18,0,0,47,0
66061,Sales & Marketing,region_28,Master's & above,m,other,1,31,4.0,6,0,0,47,0
27147,Analytics,region_14,Bachelor's,m,sourcing,1,33,4.0,4,1,0,85,0
35261,Sales & Marketing,region_32,Bachelor's,m,other,2,37,2.0,3,1,0,51,0
7855,Analytics,region_25,Bachelor's,m,other,1,29,3.0,5,0,0,85,0
36761,Analytics,region_22,Bachelor's,f,sourcing,1,27,5.0,4,1,0,83,0
22868,Operations,region_26,Bachelor's,m,other,2,28,3.0,6,0,0,57,0
24739,Operations,region_26,Bachelor's,m,sourcing,1,31,4.0,5,1,0,61,0
29372,Technology,region_19,Bachelor's,m,other,1,39,3.0,11,0,0,77,0
9366,Operations,region_19,Bachelor's,m,other,2,43,3.0,10,1,0,57,0
71,Analytics,region_2,Bachelor's,m,sourcing,1,36,4.0,6,0,0,88,0
41278,Procurement,region_13,Bachelor's,m,other,1,32,2.0,6,0,0,71,0
18735,Analytics,region_2,Bachelor's,m,sourcing,2,30,4.0,10,0,0,86,0
40455,Procurement,region_10,Master's & above,m,sourcing,1,31,,1,1,0,72,0
46665,Operations,region_2,Bachelor's,f,other,1,43,5.0,7,1,0,56,0
2576,Analytics,region_2,Bachelor's,f,other,1,32,5.0,8,1,0,88,0
56373,Operations,region_2,Bachelor's,f,other,1,28,5.0,5,1,0,59,0
31456,Technology,region_2,Master's & above,m,sourcing,1,57,3.0,11,0,0,80,0
51444,HR,region_13,Bachelor's,f,other,1,30,,1,1,0,54,0
23385,Technology,region_32,Bachelor's,f,other,1,26,2.0,2,1,0,82,0
41983,Operations,region_2,Bachelor's,f,sourcing,1,33,3.0,5,0,0,57,0
66837,Operations,region_22,Bachelor's,f,referred,1,32,4.0,6,0,0,61,0
62402,Sales & Marketing,region_13,Bachelor's,m,other,1,44,4.0,7,0,0,54,0
23821,Sales & Marketing,region_26,Bachelor's,m,other,1,46,2.0,3,1,0,52,0
48014,Operations,region_7,Master's & above,m,sourcing,1,37,5.0,10,1,0,62,0
23375,Operations,region_2,Bachelor's,m,other,4,56,3.0,19,0,0,63,0
30498,Analytics,region_22,Bachelor's,f,sourcing,2,32,5.0,3,0,0,85,0
21557,Sales & Marketing,region_13,Bachelor's,m,other,1,28,5.0,2,0,0,61,1
46413,Sales & Marketing,region_24,Bachelor's,m,other,2,37,3.0,10,0,0,46,0
861,HR,region_22,Bachelor's,f,referred,1,27,,1,1,0,43,1
29487,Technology,region_9,Bachelor's,m,sourcing,1,28,1.0,4,0,0,77,0
22734,Procurement,region_12,Bachelor's,m,other,1,33,5.0,7,0,1,84,1
32192,Sales & Marketing,region_10,Bachelor's,m,other,1,27,5.0,2,1,0,49,1
64060,Technology,region_2,Master's & above,m,referred,1,40,4.0,11,0,0,82,0
77607,Sales & Marketing,region_32,Bachelor's,m,sourcing,2,34,1.0,6,0,0,51,0
10614,Sales & Marketing,region_1,Master's & above,f,other,1,33,3.0,2,0,0,93,1
39453,Operations,region_4,Master's & above,f,sourcing,1,37,5.0,2,1,0,60,0
54348,Operations,region_19,Bachelor's,m,other,1,37,1.0,7,0,0,61,0
29665,HR,region_2,Master's & above,m,other,1,54,2.0,23,0,0,49,0
70547,Analytics,region_22,Bachelor's,m,sourcing,1,22,,1,0,0,86,0
13349,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,25,,1,0,0,51,0
68635,Sales & Marketing,region_31,Bachelor's,m,other,2,32,3.0,7,0,0,45,0
49556,Analytics,region_2,Bachelor's,m,other,1,32,1.0,5,0,0,86,0
77957,Sales & Marketing,region_26,Bachelor's,m,other,1,41,3.0,6,1,0,53,0
1398,Technology,region_25,Bachelor's,f,other,1,27,,1,1,0,80,0
77220,Operations,region_13,Bachelor's,m,other,1,34,3.0,3,1,0,53,0
64487,Procurement,region_7,Bachelor's,m,other,1,37,2.0,5,0,0,70,0
47404,Operations,region_16,Bachelor's,m,sourcing,1,31,3.0,4,0,0,63,0
70169,Sales & Marketing,region_27,Bachelor's,m,other,1,25,1.0,2,0,0,54,0
69542,Sales & Marketing,region_19,Bachelor's,m,other,1,32,,1,1,0,97,1
39184,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,46,3.0,19,0,0,45,0
25913,Sales & Marketing,region_16,Master's & above,m,sourcing,1,38,2.0,10,0,0,49,0
57265,Operations,region_2,Master's & above,f,other,1,44,3.0,6,1,0,96,1
22444,Technology,region_16,Below Secondary,f,sourcing,1,23,5.0,2,1,1,90,1
37043,Procurement,region_8,Master's & above,m,sourcing,1,38,5.0,5,1,0,66,0
75998,Legal,region_2,Bachelor's,m,other,1,48,5.0,6,0,0,62,0
31765,Finance,region_28,Bachelor's,m,other,2,30,5.0,5,1,0,61,0
71297,Technology,region_16,Bachelor's,f,other,1,31,3.0,3,0,0,79,0
53113,Technology,region_15,Bachelor's,f,other,2,30,5.0,4,1,0,81,0
66291,Operations,region_22,Bachelor's,f,sourcing,1,28,5.0,4,1,0,56,1
30232,Procurement,region_24,Bachelor's,m,sourcing,1,29,3.0,3,1,0,71,0
13208,Procurement,region_7,Bachelor's,m,other,1,31,5.0,3,1,0,72,0
56957,Procurement,region_2,Bachelor's,m,sourcing,4,35,3.0,4,0,0,68,0
65709,Operations,region_22,,m,sourcing,1,27,,1,0,0,54,0
1098,Procurement,region_23,Master's & above,m,sourcing,1,41,5.0,6,0,0,72,0
30124,HR,region_3,Bachelor's,m,other,1,27,,1,1,0,51,0
39008,Technology,region_16,Bachelor's,f,other,1,31,3.0,6,0,0,83,0
37879,Analytics,region_15,Master's & above,m,sourcing,3,33,4.0,2,1,0,83,0
31904,Finance,region_2,Bachelor's,m,other,4,37,3.0,5,0,0,60,0
71280,Sales & Marketing,region_2,Bachelor's,m,other,1,38,5.0,8,1,0,47,0
3446,Procurement,region_16,Bachelor's,m,other,1,30,,1,0,0,75,0
22324,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,38,4.0,3,0,0,46,0
2523,Operations,region_22,Bachelor's,m,other,1,47,3.0,20,0,0,61,0
23912,Operations,region_2,Master's & above,m,referred,1,41,3.0,2,1,0,52,0
7111,Finance,region_8,Bachelor's,m,other,2,27,4.0,3,1,0,62,0
972,Technology,region_27,Bachelor's,f,sourcing,1,27,3.0,6,0,0,79,0
68784,Operations,region_19,Bachelor's,m,other,1,25,2.0,2,0,0,61,0
46530,Analytics,region_2,Master's & above,m,sourcing,1,35,3.0,8,0,0,83,0
31059,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,33,3.0,5,0,0,54,0
61821,Analytics,region_29,Bachelor's,m,other,1,28,4.0,2,1,0,78,0
78229,Operations,region_2,Master's & above,f,other,1,34,5.0,7,1,1,59,0
39465,Sales & Marketing,region_2,Bachelor's,f,other,1,36,5.0,10,0,0,49,0
32549,Finance,region_15,Master's & above,m,sourcing,2,35,4.0,3,0,0,58,0
8904,Procurement,region_5,Master's & above,f,sourcing,1,36,3.0,10,0,0,68,0
16816,Procurement,region_7,Bachelor's,f,sourcing,1,26,5.0,4,1,0,68,0
58246,Operations,region_26,Bachelor's,m,other,2,44,4.0,2,0,0,56,0
35215,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,35,5.0,4,1,0,53,1
49451,Procurement,region_17,Bachelor's,f,sourcing,1,30,5.0,3,1,0,70,0
47883,Analytics,region_29,Bachelor's,m,other,1,30,5.0,5,1,0,81,0
64597,Operations,region_5,Bachelor's,f,sourcing,1,31,5.0,7,0,0,62,0
26504,Sales & Marketing,region_15,Bachelor's,m,other,1,40,4.0,4,1,0,49,0
15413,Procurement,region_2,Master's & above,f,sourcing,1,48,4.0,18,0,1,85,1
2433,Sales & Marketing,region_2,Bachelor's,m,other,3,45,3.0,4,1,0,45,0
46327,Procurement,region_7,Bachelor's,m,sourcing,1,32,3.0,7,1,0,64,1
70580,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,36,3.0,8,0,0,50,0
14325,Sales & Marketing,region_32,Bachelor's,m,other,1,43,3.0,7,0,0,50,0
30578,Technology,region_2,Bachelor's,m,other,1,33,5.0,6,1,0,81,0
70250,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,54,3.0,22,0,0,50,0
60490,HR,region_2,Below Secondary,m,other,1,23,,1,1,0,51,1
67234,Operations,region_4,Master's & above,f,sourcing,1,44,5.0,9,0,0,63,0
42819,Procurement,region_17,Master's & above,f,sourcing,1,50,3.0,16,0,0,72,0
22601,Sales & Marketing,region_29,Bachelor's,f,other,1,27,5.0,3,1,1,44,1
66774,Operations,region_21,Bachelor's,f,sourcing,1,43,5.0,12,1,0,63,0
56233,Analytics,region_22,Bachelor's,f,other,1,24,,1,1,0,86,0
63330,HR,region_27,Bachelor's,f,sourcing,1,29,5.0,6,0,0,52,0
37503,Sales & Marketing,region_14,Bachelor's,m,other,1,37,5.0,5,0,0,51,0
29905,Technology,region_7,Master's & above,f,sourcing,1,52,4.0,15,1,0,77,0
12764,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,37,1.0,11,0,0,52,0
33742,Sales & Marketing,region_31,,m,other,1,24,3.0,2,0,0,48,0
30942,HR,region_16,Bachelor's,m,other,1,30,3.0,5,0,0,48,0
10358,Sales & Marketing,region_16,Bachelor's,f,other,1,29,3.0,3,0,0,48,0
62513,HR,region_7,Master's & above,m,other,1,35,5.0,11,1,0,49,0
11719,Sales & Marketing,region_6,Bachelor's,m,other,1,26,2.0,2,0,0,50,0
75910,Sales & Marketing,region_13,Bachelor's,m,other,2,43,1.0,7,0,0,52,0
5489,Analytics,region_15,Bachelor's,m,other,1,37,3.0,10,1,0,85,0
71679,Sales & Marketing,region_13,Master's & above,m,other,1,37,4.0,4,1,0,49,0
25645,HR,region_2,,f,sourcing,1,34,2.0,5,0,0,48,0
46915,Technology,region_2,Bachelor's,m,other,1,29,5.0,4,0,0,78,0
25533,Technology,region_2,Master's & above,m,other,2,43,3.0,6,0,0,78,0
78282,Sales & Marketing,region_32,Bachelor's,m,other,1,34,2.0,8,0,0,51,0
13232,Procurement,region_15,Bachelor's,m,other,1,44,3.0,15,0,0,71,0
50910,Technology,region_26,Bachelor's,m,other,2,31,3.0,5,0,0,80,0
10196,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,23,1.0,2,0,0,55,0
50742,Sales & Marketing,region_5,Master's & above,m,other,1,31,4.0,5,1,0,52,0
36242,HR,region_2,Below Secondary,m,other,1,21,,1,1,0,50,0
40647,Operations,region_13,Bachelor's,m,other,1,31,5.0,5,1,0,59,0
31548,R&D,region_22,Bachelor's,m,sourcing,1,29,,1,1,0,81,0
38187,HR,region_4,Bachelor's,f,other,1,27,5.0,3,1,0,50,0
18467,Sales & Marketing,region_2,,m,other,1,32,5.0,5,0,0,46,0
67495,Analytics,region_22,Master's & above,m,sourcing,1,29,1.0,6,0,0,85,0
42017,Procurement,region_17,Bachelor's,m,sourcing,1,39,5.0,10,1,1,86,1
52330,Operations,region_12,Bachelor's,m,sourcing,1,27,5.0,5,0,0,57,0
37889,Technology,region_22,Master's & above,f,other,2,32,3.0,8,0,0,80,0
14563,Technology,region_34,Bachelor's,m,sourcing,2,30,3.0,5,1,0,82,0
77228,Technology,region_2,Bachelor's,f,sourcing,1,35,5.0,9,0,0,79,0
45555,Sales & Marketing,region_17,Master's & above,m,other,1,43,2.0,9,0,0,51,0
35413,Finance,region_11,Bachelor's,f,other,1,27,5.0,2,1,0,54,0
22438,Operations,region_24,Bachelor's,m,other,1,35,2.0,3,0,0,68,0
15507,Operations,region_12,Bachelor's,f,sourcing,1,31,4.0,4,0,0,62,0
43076,Sales & Marketing,region_22,Bachelor's,m,other,1,29,1.0,6,1,0,46,0
73229,Procurement,region_17,Bachelor's,m,other,1,40,4.0,9,1,0,69,0
22898,Operations,region_15,Master's & above,f,other,1,45,4.0,19,0,0,58,0
49973,HR,region_2,Below Secondary,f,sourcing,1,21,3.0,2,0,0,48,0
31891,Analytics,region_2,Bachelor's,m,sourcing,1,34,4.0,3,0,0,82,0
17515,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,56,5.0,6,0,0,50,0
17797,Procurement,region_8,Master's & above,f,other,1,43,5.0,6,1,0,72,0
74304,Analytics,region_7,Master's & above,m,other,2,32,5.0,3,1,0,81,0
28242,Analytics,region_14,Bachelor's,m,sourcing,1,35,3.0,6,1,0,87,0
32024,Technology,region_24,Master's & above,m,sourcing,1,36,3.0,3,1,0,81,0
64398,Operations,region_19,Bachelor's,m,sourcing,1,32,4.0,3,1,0,59,0
49602,Operations,region_3,Bachelor's,m,other,1,27,4.0,5,1,0,64,0
59404,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,37,4.0,9,0,0,50,0
17638,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,32,5.0,7,1,0,47,0
15458,Operations,region_2,,m,sourcing,3,39,3.0,7,0,0,57,0
31608,Sales & Marketing,region_28,,m,sourcing,1,33,5.0,9,0,0,46,0
46203,Technology,region_23,Master's & above,m,sourcing,1,37,3.0,10,0,0,80,0
5605,Sales & Marketing,region_19,Bachelor's,m,other,1,44,3.0,9,0,0,48,0
76406,Sales & Marketing,region_31,Master's & above,m,sourcing,1,39,5.0,8,1,0,52,0
54246,Sales & Marketing,region_12,Bachelor's,m,other,1,37,1.0,7,1,0,49,0
28638,Procurement,region_2,Master's & above,m,other,1,36,5.0,7,1,0,71,0
3290,Sales & Marketing,region_34,Bachelor's,m,sourcing,1,29,1.0,5,0,0,48,0
37947,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,30,5.0,3,1,0,46,0
7654,Finance,region_15,Bachelor's,m,sourcing,1,34,3.0,3,0,0,60,0
17369,Sales & Marketing,region_25,Master's & above,f,other,1,36,3.0,10,0,0,49,0
11239,Technology,region_13,Master's & above,m,other,1,32,4.0,8,1,0,91,1
62948,HR,region_31,Bachelor's,m,other,1,39,1.0,12,0,0,54,0
25678,Technology,region_4,Master's & above,m,other,2,34,4.0,8,0,0,80,0
20577,Technology,region_2,Below Secondary,f,sourcing,1,25,,1,1,0,80,0
39467,Operations,region_2,Bachelor's,f,other,1,38,3.0,7,0,0,57,0
24992,Operations,region_15,Bachelor's,f,sourcing,1,40,5.0,7,1,0,60,0
68349,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,34,1.0,5,0,0,55,0
23091,HR,region_7,Master's & above,f,other,1,37,5.0,3,1,0,50,0
27700,Operations,region_31,Master's & above,f,other,1,34,3.0,9,0,0,58,0
49989,Operations,region_15,Bachelor's,m,referred,1,38,5.0,5,1,0,54,0
22471,Operations,region_6,Bachelor's,f,other,1,35,3.0,7,0,0,58,0
22484,Analytics,region_26,Bachelor's,m,other,1,36,4.0,3,0,0,84,0
17782,Analytics,region_7,Bachelor's,f,sourcing,1,34,3.0,6,0,0,82,1
67392,Sales & Marketing,region_16,Bachelor's,m,other,1,38,4.0,3,0,0,49,0
26956,Analytics,region_34,Bachelor's,m,other,1,26,,1,0,0,82,0
4892,Operations,region_2,Below Secondary,m,other,2,21,3.0,2,0,0,58,0
41408,Technology,region_14,Bachelor's,m,sourcing,3,33,3.0,4,0,0,79,0
47960,Sales & Marketing,region_2,,m,other,2,22,,1,0,0,50,0
46276,Analytics,region_22,Bachelor's,f,other,1,29,1.0,4,0,0,81,0
22222,Procurement,region_2,Bachelor's,f,other,1,36,3.0,8,1,0,70,1
42907,Procurement,region_22,Master's & above,m,other,1,44,3.0,12,0,0,76,0
19025,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,26,,1,0,0,49,0
36465,Technology,region_16,Bachelor's,m,sourcing,1,26,3.0,3,0,0,78,0
51680,HR,region_7,Bachelor's,f,sourcing,1,31,5.0,2,0,0,49,0
59510,Sales & Marketing,region_16,Bachelor's,m,other,1,35,4.0,9,0,0,54,0
72021,Operations,region_22,Master's & above,m,sourcing,1,35,5.0,7,0,0,63,0
393,Analytics,region_7,Bachelor's,m,other,3,27,,1,1,0,84,0
5665,Procurement,region_11,Bachelor's,m,other,1,26,,1,0,0,68,0
20392,Sales & Marketing,region_9,Bachelor's,m,other,1,27,2.0,4,0,0,54,0
41606,Operations,region_22,Master's & above,m,other,1,35,5.0,3,1,0,58,0
52477,Finance,region_32,Bachelor's,f,other,1,30,3.0,2,0,0,62,0
60169,Operations,region_13,Bachelor's,f,other,1,28,,1,0,0,60,0
51832,Operations,region_12,Bachelor's,m,other,1,27,,1,1,0,58,0
57938,Sales & Marketing,region_7,Bachelor's,m,other,2,33,4.0,7,0,0,46,0
37842,Operations,region_31,Bachelor's,f,other,1,35,3.0,3,0,0,55,0
36673,Sales & Marketing,region_12,Bachelor's,f,other,1,27,5.0,4,0,0,45,0
50654,Operations,region_11,Master's & above,m,sourcing,1,45,3.0,16,0,0,58,0
15421,Sales & Marketing,region_26,Bachelor's,f,other,1,35,1.0,8,0,0,54,0
24612,HR,region_22,Bachelor's,f,other,1,32,5.0,6,0,0,46,0
45350,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,36,3.0,7,0,0,52,0
47551,Operations,region_16,Bachelor's,f,other,1,25,4.0,2,0,0,61,0
26118,Operations,region_12,Bachelor's,f,other,1,28,3.0,6,0,0,60,0
44691,Analytics,region_22,Bachelor's,m,sourcing,1,28,,1,1,0,88,0
3847,Operations,region_31,Bachelor's,f,sourcing,1,30,3.0,2,0,0,63,0
12944,Operations,region_22,Bachelor's,m,sourcing,1,39,3.0,5,0,0,55,0
4058,Sales & Marketing,region_11,,m,other,1,32,3.0,2,0,0,49,0
49013,Sales & Marketing,region_26,Bachelor's,f,sourcing,1,31,2.0,3,0,0,42,0
57905,Technology,region_2,Below Secondary,m,referred,1,23,3.0,2,1,0,74,0
21351,Legal,region_12,Bachelor's,f,other,1,26,,1,1,0,52,0
66678,Technology,region_5,Bachelor's,m,other,1,32,5.0,2,1,1,86,1
76852,Procurement,region_14,Master's & above,m,other,1,37,2.0,10,0,0,68,0
31724,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,33,4.0,4,0,0,54,0
23872,Operations,region_3,Bachelor's,m,other,1,28,3.0,4,0,0,61,0
26106,Operations,region_7,Bachelor's,m,sourcing,1,40,5.0,3,1,0,61,0
48507,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,31,4.0,4,1,0,47,0
77854,Sales & Marketing,region_22,Master's & above,m,other,1,32,5.0,8,0,0,46,0
8256,Sales & Marketing,region_1,Master's & above,m,other,1,33,1.0,4,0,0,47,0
72790,Sales & Marketing,region_23,Master's & above,m,other,1,33,1.0,4,0,0,51,0
9203,Finance,region_26,Bachelor's,m,other,1,36,1.0,8,0,0,61,0
967,Procurement,region_8,Master's & above,f,sourcing,1,31,3.0,4,0,0,73,0
27300,Sales & Marketing,region_26,Bachelor's,m,sourcing,3,32,3.0,5,0,0,51,0
48091,Procurement,region_2,Master's & above,f,other,3,37,1.0,9,0,0,71,0
28702,Analytics,region_30,Bachelor's,m,sourcing,1,29,5.0,7,1,0,80,0
31045,Sales & Marketing,region_4,Bachelor's,m,other,1,36,5.0,3,0,0,55,0
58079,Procurement,region_7,Bachelor's,f,other,1,36,5.0,10,1,0,70,1
